Feature_ID	Taxon	Confidence
60ce2aceb2c05feb87f852f366cd37af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9482979652740017
cb31af7ccf01c91faf6f6be8dc5b50a9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9782303934696149
cad872505f2bd705f80d19843bbdeafb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9777390302577694
c2381a0373440b766c954f3f636c61ce	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999540162708875
760889baff97d50c0582433e5240f418	k__Bacteria	0.9999999917790765
3b25eb6b44409d06a1163ae7d1d524c0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999637697123847
e536535b974d9b9008478594db824d4a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999988960461832
ad44ac8b023581da0a99b21972e6f68d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9944643085508653
48f9fd275c640cf1db5dcf45b82be9f7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9927283096578122
5bc91022b2900558eb2979dd967e22ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.8837779889538295
a5a251cfbcb638dc741f3e232ff0c257	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9931921389923739
42d46f9569803bb52b8c94f837e7c6d1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9991580537312926
180a6d842c3d43763499b08005514c67	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999953734645199
2681fbfaad4b47c5bf04c8cbb2e18abe	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.9954953191346655
62a632532998e97d7a086e212318e895	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9997917220992023
3be60c762e18ca38a3d28f2ec80128a4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8439062697832496
facc17b4573e14666a3f0655491ac76a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7034010447130514
b47303793413a5ad6ec22842c9aba433	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9038597096578127
c2fd5a3c64c999e4d253a3e8869b10a5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9475116980356704
0c4cea2256531d3721b18c96c0064e62	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.9908163266760047
9600ccb0de2f188db296d050bbbc8f26	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__	0.9999998686998113
caaa0018275da11dafc87522f92f515b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.8669228267039711
eab44fc44dd2820987c0dbf249bc3a44	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999967894449167
5eb0acdb9d70d80b899c2ec911598205	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9884441692225331
c6302894e5e4d881f682338a7303204c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9952827872902621
5f83d48fa33ed63bb73226dbdfde8014	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999828012110129
c2a80c307e2e3a9c675e28105df14fe0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999657439576733
